Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Pan Ocean,reefer,Brazil,-,50437,Dead,Panama,2969,2'-6'dwt,4322,Single,-,4998,-,126.00,115.45,15.60,15.60,7.01,1.76,MAN Energy Solutions SE,Panama,-,-,-,-,-,-,-,-,-,-,-,6816671,-,8.77,1969,-,-,-,-,MAN Energy Solutions SE,6264,8400,MAN DIESEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Pan V.,-,-,-
Star 1,reefer,Sweden,-,50444,Dead,Honduras,752,2'-6'dwt,2012,Single,-,1546,-,90.00,-,13.10,-,5.40,3.40,Unknown Engine Designer,San Lorenzo,-,-,-,-,-,-,-,-,-,-,-,5378294,-,8.80,1955,-,-,-,-,-,2424,3250,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-
Baltic Wind,reefer,Tees,Smith's Dock Limited,5052,Dead,St. Vincent & Grenadines,5071,10'+ dwt,11093,Single,-,10012,1330,155.80,144.69,21.30,21.30,9.17,3.53,B&W Diesel A/S,Kingstown,14,-,-,-,-,-,-,-,-,-,-,7342988,-,12.70,1975,-,-,-,-,Skv Kincaid Limited,12975,17400,9K74EF,-,-,-,-,-,-,2005-09-04T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Indian Breakers,-,-,-
Raphaella,reefer,-,-,50554,Dead,Philippines,4846,10'+ dwt,11176,Single,-,8074,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5182736,-,-,1958,-,-,-,-,-,6711,9000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EW Jackson,reefer,Nakskov,Nakskov Skibsvaerft A/S,5063,Dead,Panama,5072,10'+ dwt,11270,Single,-,10060,208,155.81,144.68,21.49,21.30,9.17,3.53,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,7358810,-,12.70,1975,-,-,-,-,Nylands Verksted,12975,17400,9K74EF,-,-,-,-,-,-,1998-10-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Indian Breakers,-,-,-
Rea,reefer,Denmark,-,50642,Dead,Greece,1983,Unknown size,-,Single,-,4275,-,116.00,-,16.40,-,6.40,2.80,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5079202,-,9.20,1956,-,-,-,-,-,4288,5750,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reefer City,reefer,-,-,50670,Dead,Singapore,1759,2'-6'dwt,4694,Single,-,3505,-,-,-,-,-,-,-,Unknown Engine Designer,Singapore,-,-,-,-,-,-,-,-,-,-,-,5035191,-,-,1962,-,-,-,-,-,1782,2390,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aeolos,reefer,Germany,-,50671,Dead,Honduras,627,-2'dwt,1947,Single,-,1558,-,88.00,80.02,12.45,12.45,5.21,1.60,Mak Motoren GmbH & Company KG,San Lorenzo,-,-,-,-,-,-,-,-,-,-,-,6706814,-,6.81,1967,-,-,-,-,Atlas-Mak Maschinenbau GmbH,2051,2750,8MU551AK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Race N.,-,-,-
Hai Xin,reefer,Le Havre,ACH - Construction Navale,50673,Dead,Cambodia,773,2'-6'dwt,3439,Single,-,1590,5160,100.00,86.01,14.41,14.41,6.22,2.70,Deutz AG,Phnom Penh,-,-,-,-,-,-,-,-,-,-,-,6827486,-,8.92,1968,-,-,-,-,Deutz AG,2983,4000,RBV12M350,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SANCO S.,-,-,-
Admiral L.,reefer,Shimonoseki,Evergreen Heavy Industry Company,50767,Dead,Unknown,1842,2'-6'dwt,4511,Single,-,3582,1089,101.50,101.50,16.21,16.20,6.86,1.64,Mitsubishi Heavy Industries Limited,-,-,-,-,-,-,-,-,-,-,-,-,6811932,-,8.50,1967,-,-,-,-,Kobe Diesel Company Limited,4474,6000,7UET52/105C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-
Rentoneverett,reefer,-,-,51014,Dead,Liberia,1089,2'-6'dwt,3474,Single,-,3226,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,5082546,-,-,1957,-,-,-,-,-,4698,6300,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
North Sea,reefer,Marina di Carrara,Nuovi Cantieri Apuania S.p.A.,51230,Dead,Bahamas,2662,2'-6'dwt,5598,Single,-,6787,85,140.00,-,17.80,-,7.60,4.00,Unknown Engine Designer,Nassau,-,-,-,-,-,-,-,-,-,-,-,6715619,-,11.60,1968,-,-,-,-,-,7830,10500,UNKNOWN,-,-,-,-,-,-,1992-12-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Ecuadorian L.,-,-,-
Maria Christina M.,reefer,Spain,-,51231,Dead,Panama,890,2'-6'dwt,2284,Single,-,1444,-,83.00,75.39,12.11,12.11,5.70,1.04,Stork-Werkspoor Diesel B.V.,Panama,-,-,-,-,-,-,-,-,-,-,-,6409210,-,6.74,1965,-,-,-,-,Stork-Werkspoor Diesel B.V.,1715,2300,SW DIESEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Paris Tsiris,reefer,-,-,51235,Dead,Cyprus,490,2'-6'dwt,2032,Single,-,1401,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6702105,-,-,1967,-,-,-,-,-,1193,1600,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Elina,reefer,-,-,5130,Dead,Greece,2474,2'-6'dwt,5522,Single,-,4628,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5335802,-,-,1963,-,-,-,-,-,6711,9000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rio Miera,reefer,Spain,-,51307,Dead,Spain,792,2'-6'dwt,2617,Single,-,1606,-,77.00,69.02,11.32,11.32,5.98,1.03,B&W Diesel A/S,-,-,-,-,-,-,-,-,-,-,-,-,5320534,-,7.01,1961,-,-,-,-,B&W Diesel A/S,1253,1680,6-35VBF-62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Trafimar,-,-,-
Rio San Juan,reefer,Denmark,-,51322,Dead,Argentina,1295,2'-6'dwt,2602,Single,-,2308,-,108.00,-,14.60,-,5.80,2.60,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5296458,-,8.40,1936,-,-,-,-,-,2744,3680,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PK Marine 3,reefer,Schiedam,N.V. Werf Gusto v/h FA. A.F. Smulders - NO LONGER BUILDERS,51350,Dead,Cameroon,741,-2'dwt,1722,Single,TJMC243,1289,221,79.21,76.00,12.20,12.20,4.80,0.75,Deutz AG,-,-,-,-,-,-,-,-,-,-,-,-,5296795,613004314,5.55,1962,-,-,-,-,Deutz AG,1491,2000,RBV8M538,-,-,-,-,-,-,2014-03-01T00:00:00,-,-,-,-,-,-,-,THAILAND,-,A,05 Aug 2021 08:31:27 GMT,25 Dec 2021 18:00:00 GMT,Bangladesh Breakers,-,"13° 31' 55"" N","100° 15' 35"" E"
Rizhskiy Zaliv,reefer,Nantes,Chantiers Dubigeon S.A.,51420,Dead,Panama,3773,10'+ dwt,11816,Single,-,12454,118,164.60,153.20,22.20,22.00,8.02,5.88,Semt Pielstick SA,Panama,-,-,-,-,-,-,-,-,-,-,-,7004287,-,13.90,1970,-,-,-,-,Chantiers de l'Atlantique,8208,5580,12PC2-2V-400,-,-,-,-,-,-,1996-07-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh Breakers,-,-,-
Mango Reefer,reefer,Aalborg,Aalborg Vaerft,51533,Dead,Bahamas,3920,6'-10'dwt,8941,Single,-,8151,183,145.00,133.03,21.01,21.01,8.80,4.01,Unknown Engine Designer,Nassau,-,-,-,-,-,-,-,-,-,-,-,7023934,-,12.81,1970,-,-,-,-,-,11186,15000,UNKNOWN,-,-,-,-,-,-,1994-09-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Ofer,-,-,-
Avanti,reefer,West Germany,-,51611,Dead,Panama,2533,2'-6'dwt,5146,Single,-,4529,-,-,-,-,-,-,-,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,6405202,-,-,1964,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Avanti,-,-,-
Crystal Hope,reefer,Takamatsu,Shikoku Dockyard Company Limited,51617,Dead,St. Vincent & Grenadines,2496,6'-10'dwt,6057,Single,-,5443,782,131.00,122.97,18.00,17.99,6.99,3.61,Mitsubishi Heavy Industries Limited,Kingstown,-,-,-,-,-,-,-,-,-,-,-,7375870,-,10.60,1975,-,-,-,-,Akasaka Diesels Limited,8926,11970,9UEC52/105D,-,-,-,-,-,-,2001-12-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Indian Breakers,-,-,-
Reefer No.1,reefer,Takamatsu,Shikoku Dockyard Company Limited,51621,Dead,South Korea,2192,6'-10'dwt,6049,Single,-,5747,783,131.00,122.99,18.02,17.99,6.99,3.61,Mitsubishi Heavy Industries Limited,Busan,-,-,-,-,-,-,-,-,-,-,-,7375882,-,10.60,1975,-,-,-,-,Akasaka Diesels Limited,6935,9300,9UEC52/105D,-,-,-,-,-,-,1996-12-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-
Kao Shen No.6,reefer,Takamatsu,Shikoku Dockyard Company Limited,51623,Dead,Panama,2465,6'-10'dwt,6018,Single,-,5880,785,131.00,122.94,17.99,17.99,6.99,0.46,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,7432551,-,7.45,1975,-,-,-,-,Kobe Diesel Company Limited,6840,9300,9UEC52/105D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Chinese Breakers,-,-,-
Khalij Sea,reefer,-,-,51630,Dead,Singapore,1546,2'-6'dwt,4552,Single,-,3659,-,-,-,-,-,-,-,Unknown Engine Designer,Singapore,-,-,-,-,-,-,-,-,-,-,-,5079252,-,-,1955,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Suam Reefer,reefer,Shimonoseki,Kyokuyo Shipyard Corporation (KSC),52066,Dead,Ghana,965,2'-6'dwt,3744,Single,-,2932,238,104.00,96.32,14.61,14.61,6.50,1.20,Mitsubishi Heavy Industries Limited,-,-,-,-,-,-,-,-,-,-,-,-,7227425,-,7.70,1972,-,-,-,-,Mitsubishi Heavy Industries Limited,3356,4500,6UET45/80D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ghanian Breakers,-,-,-
Acapulco,reefer,Kure,Kanda Shipbuilding Company Limited,52137,Dead,Panama,3853,10'+ dwt,10851,Single,-,10219,179,163.00,152.00,22.66,22.66,9.02,4.47,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,7351824,-,13.49,1973,-,-,-,-,-,11558,15500,UNKNOWN,-,-,-,-,-,-,1995-11-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,International R.S.,-,-,-
Aegean Wave,reefer,-,-,52152,Dead,Greece,3715,10'+ dwt,10384,Single,-,6387,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6403228,-,-,1964,-,-,-,-,-,7196,9650,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mistral,reefer,Netherlands,-,52153,Dead,Bermuda,3478,10'+ dwt,10529,Single,-,6351,-,158.00,144.48,20.96,20.96,7.70,4.52,B&W Diesel A/S,Hamilton,-,-,-,-,-,-,-,-,-,-,-,6618342,-,12.22,1967,-,-,-,-,B&W Diesel A/S,7159,9600,B&W DIESEL,-,-,-,-,-,-,1989-10-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Petrostar,-,-,-
Aegean Pride,reefer,-,-,52161,Dead,Greece,3525,10'+ dwt,10516,Single,-,6303,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5421182,-,-,1963,-,-,-,-,-,7159,9600,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa Freezer,reefer,-,-,52162,Dead,Greece,3444,10'+ dwt,10384,Single,-,6385,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5421194,-,-,1963,-,-,-,-,-,7196,9650,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia Freezer,reefer,-,-,52173,Dead,Greece,3444,10'+ dwt,10384,Single,-,6385,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6411445,-,-,1964,-,-,-,-,-,7196,9650,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Meltem,reefer,Netherlands,-,52201,Dead,Bermuda,3570,10'+ dwt,10529,Single,-,6311,-,158.00,-,21.00,-,7.70,4.50,Unknown Engine Designer,Hamilton,-,-,-,-,-,-,-,-,-,-,-,6727612,-,12.20,1968,-,-,-,-,-,7159,9600,UNKNOWN,-,-,-,-,-,-,1989-09-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Petrostar,-,-,-
Frozen Lulis,reefer,Norway,-,52240,Dead,Honduras,4640,6'-10'dwt,9557,Single,-,8076,-,147.00,-,20.10,-,9.20,3.30,Unknown Engine Designer,San Lorenzo,-,-,-,-,-,-,-,-,-,-,-,6728214,-,12.50,1968,-,-,-,-,-,8576,11500,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Seafrost,reefer,Japan,-,52510,Dead,Panama,1605,2'-6'dwt,3534,Single,-,2622,-,104.00,95.99,14.48,14.48,5.81,1.84,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,6930130,-,7.65,1968,-,-,-,-,-,2625,3520,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Laskaridis,-,-,-
Salta,reefer,-,-,52552,Dead,Panama,1638,2'-6'dwt,3881,Single,-,3786,-,-,-,-,-,-,-,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,5034525,-,-,1959,-,-,-,-,-,3878,5200,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arctic Night,reefer,Aalborg,Aalborg Vaerft,52620,Dead,Cayman Islands,5277,10'+ dwt,11724,Single,-,9831,201,164.70,133.10,21.01,21.01,8.80,4.01,B&W Diesel A/S,George Town,-,-,-,-,-,-,-,-,-,-,-,7300760,-,12.81,1973,-,-,-,-,B&W Diesel A/S,11185,14999,8K74EF,-,-,-,-,-,-,2003-02-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh Breakers,-,-,-
Samos Sun,reefer,Sweden,-,52633,Dead,Greece,3499,6'-10'dwt,8397,Single,-,6598,-,149.00,-,19.00,-,8.50,3.60,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5202536,-,12.10,1961,-,-,-,-,-,7457,10000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Belita Star,reefer,Sweden,-,52663,Dead,Bahamas,3056,6'-10'dwt,8575,Single,-,5922,-,149.00,-,19.60,-,8.80,4.00,B&W Diesel A/S,Nassau,-,-,-,-,-,-,-,-,-,-,-,6730047,-,12.80,1968,-,-,-,-,Eriksbergs Mekaniska Verkstads AB,7723,10500,7-74VT2BF-160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Kappa M.,-,-,-
San Bernardino,reefer,-,-,52664,Dead,Philippines,1271,2'-6'dwt,3350,Single,-,3098,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5012644,-,-,1959,-,-,-,-,-,5406,7250,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Malayan Victory,reefer,Sweden,-,52665,Dead,Philippines,2625,6'-10'dwt,8440,Single,-,8920,-,149.00,-,19.60,-,8.80,4.00,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6700767,-,12.80,1967,-,-,-,-,-,7830,10500,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Cool,-,-,-
Malayan Venture,reefer,-,-,52667,Dead,Philippines,4772,Unknown size,-,Single,-,8223,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6700937,-,-,1967,-,-,-,-,-,7830,10500,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amandaeverett,reefer,-,-,5267,Dead,Liberia,2445,2'-6'dwt,4999,Single,-,4778,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,5401364,-,-,1963,-,-,-,-,-,5593,7500,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Crystal Star,reefer,Finland,-,52710,Dead,Bahamas,5459,6'-10'dwt,8027,Single,-,9339,-,154.00,-,21.10,-,8.80,4.60,Unknown Engine Designer,Nassau,-,-,-,-,-,-,-,-,-,-,-,6721199,-,13.40,1968,-,-,-,-,-,5548,7440,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sanstefano,reefer,-,-,53045,Dead,Panama,2126,Unknown size,-,Single,-,3789,-,-,-,-,-,-,-,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,5279216,-,-,1955,-,-,-,-,-,3482,4670,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ducado,reefer,Groningen,Nieuwe Noord Nederlandse Scheeps. B.V.,53116,Dead,Honduras,950,-2'dwt,1803,Single,-,1509,352,82.00,74.53,11.97,11.97,4.92,2.09,Semt Pielstick SA,San Lorenzo,-,-,-,-,-,-,-,-,-,-,-,6803313,-,7.01,1968,-,-,-,-,Pielstick (Blohm & Voss) Semt,1939,2600,6PC2L-400,-,-,-,-,-,-,1991-04-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Ducado,-,-,-
Ballenita,reefer,Sweden,-,5321,Dead,Ecuador,1484,2'-6'dwt,3170,Single,-,2693,-,95.00,-,13.60,-,6.40,2.80,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5034745,-,9.20,1957,-,-,-,-,-,2424,3250,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Transmariner,-,-,-
Sarangani,reefer,-,-,53252,Dead,Philippines,1502,2'-6'dwt,3490,Single,-,2867,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5255052,-,-,1955,-,-,-,-,-,5839,7830,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Saint Anthony,reefer,Hiroshima,Kanda Shipbuilding Company Limited,53327,Dead,Nigeria,1258,2'-6'dwt,4597,Single,-,4193,176,117.00,110.01,16.06,16.06,6.60,0.69,Niigata Shipbuilding & Repair Incorporated,-,36,-,-,-,-,-,-,-,-,-,-,7326788,-,7.29,1973,-,-,-,-,Niigata Shipbuilding & Repair Incorporated,5966,8000,16V40X,-,-,-,-,-,-,1997-06-09T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Pedersen S.,-,-,-
Dolphin III,reefer,Japan,-,53331,Dead,United Arab Emirates,2376,2'-6'dwt,4877,Single,-,4352,-,126.00,115.02,16.59,16.59,6.68,2.72,Mitsubishi Heavy Industries Limited,-,-,-,-,-,-,-,-,-,-,-,-,7323346,-,9.40,1973,-,-,-,-,Mitsubishi Heavy Industries Limited,5966,8000,8UEC52/105C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-
Navi Star,reefer,-,-,5344,Dead,Lebanon,590,-2'dwt,1996,Single,-,1481,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5035139,-,-,1959,-,-,-,-,-,1879,2520,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
South Sea I,reefer,-,-,53563,Dead,Panama,653,-2'dwt,933,Single,-,1283,-,-,-,-,-,-,-,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,5202720,-,-,1958,-,-,-,-,-,1096,1470,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Silver Rays,reefer,-,-,53566,Dead,Liberia,5210,10'+ dwt,10404,Single,-,9426,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,5300962,-,-,1959,-,-,-,-,-,7084,9500,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Atlantic Freeze,reefer,West Germany,-,53666,Dead,Nicaragua,371,-2'dwt,1215,Single,-,919,-,66.00,-,9.89,9.89,4.34,1.43,Deutz AG,-,-,-,-,-,-,-,-,-,-,-,-,5385417,-,5.77,1958,-,-,-,-,Deutz AG,746,1000,DEUTZ DIESEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Christi,reefer,Ferrol,Empresa Nacional Bazan,54072,Dead,Cambodia,1717,2'-6'dwt,5064,Single,-,3405,163,111.00,102.01,15.75,15.75,6.83,1.84,MAN Energy Solutions SE,Phnom Penh,157,-,-,-,-,-,-,-,-,-,-,7228015,-,8.67,1973,-,-,-,-,MAN Energy Solutions SE,4996,6700,V12V40/54,-,-,-,-,-,-,1998-05-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-
Frio Atlantic,reefer,Japan,-,54113,Dead,Panama,883,2'-6'dwt,2335,Single,-,1648,-,82.00,-,12.70,-,5.50,0.80,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,5318141,-,6.30,1961,-,-,-,-,-,1790,2400,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Liza,reefer,Italy,-,54310,Dead,Cambodia,2392,2'-6'dwt,2562,Single,-,5205,-,121.00,110.01,17.01,17.01,7.52,3.79,Fiat Avio SpA,Phnom Penh,-,-,-,-,-,-,-,-,-,-,-,6802125,-,11.31,1968,-,-,-,-,Fiat Avio SpA,5667,7600,A680.7L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-
Severnyy Veter,reefer,U.S.S.R.,-,54366,Dead,Russia,2399,2'-6'dwt,5170,Single,-,5093,-,130.00,-,16.80,-,7.20,2.40,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7038733,-,9.60,1969,-,-,-,-,-,1342,1800,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sevrybkholodflot,-,-,-
Saronic Reefer,reefer,-,-,54376,Dead,Greece,2335,2'-6'dwt,5300,Single,-,4280,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6706371,-,-,1967,-,-,-,-,-,7159,9600,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Schkval,reefer,Sweden,-,54672,Dead,Ukraine,1588,2'-6'dwt,4680,Single,-,5296,-,126.00,116.24,17.20,17.20,7.29,3.03,Gotaverken Cityvarvet AB,-,-,-,-,-,-,-,-,-,-,-,-,5401376,-,10.32,1963,-,-,-,-,Gotaverken Cityvarvet AB,4959,6650,GOTAVERKEN DIESEL,-,-,-,-,-,-,1994-04-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Yugreftransflot,-,-,-
Able Reefer,reefer,-,-,55,Dead,Singapore,1302,2'-6'dwt,3053,Single,-,2683,-,-,-,-,-,-,-,Unknown Engine Designer,Singapore,-,-,-,-,-,-,-,-,-,-,-,5120817,-,-,1961,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8;1/T&*LIXC7P7:UU,-,-,22 Jan 2018 00:24:01 GMT,20 Jan 2018 17:09:00 GMT,-,-,"2° 59' 45"" N","101° 23' 17"" E"
Aqua Reefer,reefer,Shimonoseki,Evergreen Heavy Industry Company,55027,Dead,Tonga,1229,2'-6'dwt,2723,Single,-,2320,1088,99.00,90.76,13.01,13.01,5.31,1.60,Mitsubishi Heavy Industries Limited,-,-,-,-,-,-,-,-,-,-,-,-,6718805,-,6.91,1967,-,-,-,-,Mitsubishi Heavy Industries Limited,2461,3300,6UET45/75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-
Nissos Serifos,reefer,Sweden,-,5510,Dead,Malta,3215,6'-10'dwt,6441,Single,-,5832,-,138.00,-,17.50,-,7.50,3.70,Unknown Engine Designer,Valletta,-,-,-,-,-,-,-,-,-,-,-,5417404,-,11.20,1964,-,-,-,-,-,3579,4800,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Orfeo,reefer,Spain,-,55107,Dead,Belize,424,-2'dwt,900,Single,-,731,-,56.00,-,9.50,-,4.20,1.20,Unknown Engine Designer,Belize City,-,-,-,-,-,-,-,-,-,-,-,6503585,-,5.40,1965,-,-,-,-,-,708,950,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Maurizio,-,-,-
